ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
WF-1-BJ47,green,497405.2012799307,5403988.216488899,182.68897516669915,0.4164592147355223,23.85150985943998,140.7427242705277,193.6179775051517,19.83046819392648
WF-1-BJ48,green,497430.2510069319,5403988.216488899,178.9949776954907,0.39883447622231527,23.49424344942279,134.33099217420866,201.76686213290586,20.093607184279286
WF-1-BJ49,green,497455.30073393305,5403988.216488899,175.0690416661601,0.3801031163673521,23.04343916173606,127.6649156024053,210.20163188099792,20.338065365485917
WF-1-BJ50,green,497480.35046093416,5403988.216488899,170.61750675226614,0.35886402796750927,22.380667512666175,120.42246581482239,219.28424949698024,20.540190730063134
WF-1-BJ51,green,497505.40018793533,5403988.216488899,166.16597183836163,0.33762493956761613,21.717895863594737,113.18001602722242,228.3668671129839,20.742316094640824
WF-1-BJ52,green,497530.4499149365,5403988.216488899,161.5008408759145,0.31536674529871256,20.832274749294378,106.01757185919192,237.0920243938381,20.86978299251683
WF-1-BJ53,green,497555.49964193767,5403988.216488899,156.7004720200079,0.2924633062704725,19.80555696002362,98.90578308263252,245.59085640767094,20.949980037628396
WF-1-BJ54,green,497580.5493689388,5403988.216488899,151.9001031641124,0.2695598672422853,18.77883917075524,91.79399430608957,254.08968842148408,21.030177082739783
WF-1-BJ55,green,497605.59909593995,5403988.216488899,147.20285931783135,0.24714845652294046,17.51527699775143,85.46511279804805,261.02938258041644,21.007782212348623
WF-1-BJ56,green,497630.6488229411,5403988.216488899,142.51477149173547,0.22478073085287975,16.230686444085627,79.20574221446252,267.83064768394667,20.976278652876328
WF-1-BJ57,green,497655.6985499423,5403988.216488899,138.15085189720676,0.20395967118900638,15.003095001892772,73.46246450653295,273.95783365096867,20.936101646471194
WF-1-BJ58,green,497680.7482769434,5403988.216488899,134.90611326351745,0.18847842887408783,13.972291258597085,69.5009817563194,277.75778189938507,20.865979828308813
WF-1-BJ59,green,497705.79800394457,5403988.216488899,131.6613746298206,0.17299718655913338,12.941487515299007,65.53949900609668,281.55773014781016,20.79585801014627
WF-1-BJ60,green,497730.84773094574,5403988.216488899,130.02830158786008,0.165205495968694,12.426477137794945,63.536332383646226,283.49564489599703,20.761154515914214
WF-1-BJ61,green,497755.8974579469,5403988.216488899,129.8202331469518,0.164212763328122,12.367521616346288,63.264672288790074,283.7871844167431,20.757767241883975
WF-1-BJ62,green,497780.947184948,5403988.216488899,129.6121647060441,0.16322003068755273,12.308566094897769,62.99301219393456,284.0787239374886,20.75437996785375
WF-1-BJ63,green,497805.9969119492,5403988.216488899,131.3516103938138,0.1715192446539437,12.982530053071267,64.80427898969488,282.8931921949628,20.81470049579312
WF-1-BJ64,green,497831.04663895036,5403988.216488899,133.47066997827196,0.1816296660500261,13.799356348170209,67.0215546466083,281.4197463522616,20.88743909382452
WF-1-BJ65,green,497856.0963659515,5403988.216488899,135.60984981509176,0.19183608485527226,14.633180901765524,69.24818103570783,279.96190933518585,20.958832855064255
WF-1-BJ66,green,497881.14609295264,5403988.216488899,137.86959616309065,0.20261774856784256,15.568864054658729,71.53083978147588,278.597605024141,21.022167955946674
WF-1-BJ67,green,497906.1958199538,5403988.216488899,140.1293425110948,0.21339941228043796,16.50454720755412,73.81349852724925,277.23330071309306,21.08550305682924
WF-1-BJ68,green,497931.245546955,5403988.216488899,142.00288205329696,0.2223384125864301,17.31571242768011,75.70843590973186,276.0477991647685,21.121235017474795
WF-1-BJ69,green,497956.29527395614,5403988.216488899,143.4027756075483,0.22901756113276966,17.97416822270501,77.12786984326789,275.08158223268094,21.123114346753713
WF-1-BJ70,green,497981.34500095726,5403988.216488899,144.80266916179644,0.23569670967909387,18.632624017728393,78.54730377680065,274.1153653005956,21.124993676032627
WF-1-BJ71,green,498006.3947279584,5403988.216488899,145.60897809905333,0.23954375729912525,19.081600717370897,79.43964357274193,273.1910205662715,21.081973934248968
WF-1-BJ72,green,498031.4444549596,5403988.216488899,146.22297350741798,0.24247324184942096,19.462708973477703,80.16121187165129,272.28024186766305,21.024407490019158
WF-1-BJ73,green,498056.49418196076,5403988.216488899,146.80834302477209,0.2452661470306996,19.832832846251186,80.85899947427254,271.365536186455,20.96501240244912
WF-1-BJ74,green,498081.5439089619,5403988.216488899,146.95638139709604,0.24597246521918414,20.03514314987295,81.1934782410747,270.39083615271977,20.87768027405348
WF-1-BJ75,green,498106.59363596304,5403988.216488899,147.10441976942033,0.24667878340767033,20.23745345349517,81.5279570078776,269.41613611898237,20.79034814565763
WF-1-BJ76,green,498131.6433629642,5403988.216488899,147.16026403750035,0.24694522663889695,20.399827456612265,81.75180546744997,268.5415595185171,20.708384473398603
WF-1-BJ77,green,498156.6930899654,5403988.216488899,147.05748504093404,0.24645484922168165,20.493489621635714,81.78531051357325,267.83924887782666,20.6356574225647
WF-1-BJ78,green,498181.7428169665,5403988.216488899,146.954706044368,0.2459644718044677,20.587151786658936,81.81881555969647,267.13693823713794,20.562930371730964
