ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
WF-1-BJ30,green,496957.76187889907,5404171.902,116.34611344609908,0.21294364790497172,30.20821387283718,118.85264098429377,193.29764749239135,21.57
WF-1-BJ31,green,496982.8327348624,5404171.902,116.93049057630111,0.2161780935823471,30.71327047062966,121.75572123636847,187.4280889046955,21.57
WF-1-BJ32,green,497007.9035908257,5404171.902,117.46719690050024,0.21914868801633147,31.301679332804774,124.33470009172586,181.89612394817965,21.57
WF-1-BJ33,green,497032.974446789,5404171.902,118.00390322470062,0.22211928245032278,31.89008819498125,126.91367894708927,176.36415899165095,21.57
WF-1-BJ34,green,497058.0453027523,5404171.902,118.43209770632879,0.22448927901350008,32.35571886964464,128.86679780523255,172.2468252244361,21.57
WF-1-BJ35,green,497083.1161587156,5404171.902,118.79095847681297,0.22647552318337524,32.742900342948644,130.42002301826352,169.03337095950252,21.57
WF-1-BJ36,green,497108.1870146789,5404171.902,119.14981924729629,0.22846176735324564,33.13008181625176,131.97324823129088,165.81991669457634,21.57
WF-1-BJ37,green,497133.25787064224,5404171.902,119.30185410738284,0.229303259038328,33.09033418514029,132.1587076512163,166.36641551674322,21.57
WF-1-BJ38,green,497158.3287266055,5404171.902,119.43555089986044,0.2300432520841863,33.01273319820041,132.2228951205504,167.24628782090505,21.57
WF-1-BJ39,green,497183.39958256885,5404171.902,119.52534501250899,0.2305402499379686,32.841842795352704,131.9726664979347,168.9980444699543,21.57
WF-1-BJ40,green,497208.4704385321,5404171.902,119.4656099473258,0.2302096247074728,32.35321575967877,130.65156065531855,173.71937267503165,21.57
WF-1-BJ41,green,497233.5412944954,5404171.902,119.40587488214263,0.22987899947697712,31.86458872400483,129.33045481270238,178.44070088010903,21.57
WF-1-BJ42,green,497258.61215045874,5404171.902,119.2605201246073,0.22907448122515306,31.310496544550986,127.51295712960535,184.1897523430772,21.57
WF-1-BJ43,green,497283.683006422,5404171.902,119.04086109251065,0.2278586992067571,30.699591032978997,125.2646702835079,190.8307041274321,21.57
WF-1-BJ44,green,497308.75386238535,5404171.902,118.82120206041353,0.22664291718835852,30.088685521405587,123.01638343740518,197.47165591180254,21.57
WF-1-BJ45,green,497333.8247183486,5404171.902,118.46673191085193,0.22468097449116273,29.54444452875387,120.28564605867126,204.3987498429599,21.57
WF-1-BJ46,green,497358.89557431196,5404171.902,118.08730390138146,0.22258089353028968,29.012545275827826,117.46559161890127,211.37881785926788,21.57
WF-1-BJ47,green,497383.96643027524,5404171.902,117.68416386738103,0.22034956983030357,28.495444877068778,114.59942396632616,218.29408878280444,21.57
WF-1-BJ48,green,497409.03728623857,5404171.902,117.14893879857526,0.21738717393773455,28.06077974928277,111.4763881027975,224.848415146745,21.57
WF-1-BJ49,green,497434.10814220185,5404171.902,116.61371372977072,0.21442477804517235,27.62611462149778,108.35335223927612,231.40274151067018,21.57
WF-1-BJ50,green,497459.1789981651,5404171.902,116.01684916609432,0.21112121617016488,27.196051520619385,105.23291333463752,237.55693813108735,21.57
WF-1-BJ51,green,497484.24985412846,5404171.902,115.34780221324014,0.20741813486739005,26.7713775829358,102.11551557588578,243.24256632916274,21.57
