ID,X,Y,厚度Ti,弹模Ei,间距Hi,埋深Di,采高Mi,垮落角,面宽,煤柱宽
WF-3-BJ200,497405.79,5404972.22,15.03,25.0,101.52,352.6538,4.00,0.0,0.0,0.0
WF-3-BJ201,497380.75,5404972.22,15.33,25.0,101.25,349.7998,4.00,0.0,0.0,0.0
WF-3-BJ202,497355.71,5404972.22,15.77,25.0,101.07,344.9789,4.00,0.0,0.0,0.0
WF-3-BJ203,497330.67,5404972.22,16.21,25.0,100.88,340.1098,4.00,0.0,0.0,0.0
WF-3-BJ204,497305.63,5404972.22,16.63,24.9,100.79,335.2498,4.00,0.0,0.0,0.0
WF-3-BJ205,497280.59,5404972.22,16.97,24.9,100.91,330.4131,4.00,0.0,0.0,0.0
WF-3-BJ206,497255.55,5404972.22,17.32,24.9,101.04,325.5764,4.00,0.0,0.0,0.0
WF-3-BJ207,497230.51,5404972.22,17.56,24.9,101.31,321.2419,4.00,0.0,0.0,0.0
WF-3-BJ208,497205.47,5404972.22,17.73,24.9,101.68,317.2619,4.00,0.0,0.0,0.0
WF-3-BJ209,497180.43,5404972.22,17.91,24.9,102.06,313.2818,4.00,0.0,0.0,0.0
WF-3-BJ210,497155.39,5404972.22,17.95,24.9,102.55,310.1644,4.00,0.0,0.0,0.0
WF-3-BJ211,497130.35,5404972.22,17.97,24.9,103.06,307.1523,4.00,0.0,0.0,0.0
WF-3-BJ212,497105.31,5404972.22,17.97,24.9,103.58,304.3033,4.00,0.0,0.0,0.0
WF-3-BJ213,497080.27,5404972.22,17.88,24.8,104.13,302.1220,4.00,0.0,0.0,0.0
WF-3-BJ214,497055.23,5404972.22,17.78,24.8,104.68,299.9408,4.00,0.0,0.0,0.0
WF-3-BJ215,497030.19,5404972.22,17.66,24.8,105.21,298.0581,4.00,0.0,0.0,0.0
WF-3-BJ216,497005.15,5404972.22,17.50,24.8,105.73,296.4724,4.00,0.0,0.0,0.0
WF-3-BJ217,496980.11,5404972.22,17.33,24.8,106.25,294.8866,4.00,0.0,0.0,0.0
WF-3-BJ218,496955.07,5404972.22,17.15,24.8,106.70,293.5450,4.00,0.0,0.0,0.0
WF-3-BJ219,496930.03,5404972.22,16.97,24.8,107.13,292.2620,4.00,0.0,0.0,0.0
WF-3-BJ220,496904.99,5404972.22,16.79,24.8,107.54,290.9797,4.00,0.0,0.0,0.0
WF-3-BJ221,496879.95,5404972.22,16.61,24.8,107.84,289.7035,4.00,0.0,0.0,0.0
WF-3-BJ222,496854.91,5404972.22,16.44,24.8,108.14,288.4274,4.00,0.0,0.0,0.0
WF-3-BJ223,496829.87,5404972.22,16.28,24.8,108.38,287.0694,4.00,0.0,0.0,0.0
WF-3-BJ224,496804.83,5404972.22,16.14,24.7,108.54,285.5968,4.00,0.0,0.0,0.0
WF-3-BJ225,496779.79,5404972.22,15.99,24.7,108.70,284.1243,4.00,0.0,0.0,0.0
WF-3-BJ226,496754.75,5404972.22,15.87,24.7,108.78,282.4905,4.00,0.0,0.0,0.0
WF-3-BJ227,496729.71,5404972.22,15.75,24.7,108.82,280.7945,4.00,0.0,0.0,0.0
WF-3-BJ228,496704.67,5404972.22,15.63,24.7,108.86,279.0964,4.00,0.0,0.0,0.0
WF-3-BJ229,496679.63,5404972.22,15.53,24.6,108.83,277.3232,4.00,0.0,0.0,0.0
WF-3-BJ230,496654.59,5404972.22,15.43,24.6,108.79,275.5499,4.00,0.0,0.0,0.0
WF-3-BJ231,496629.55,5404972.22,15.33,24.6,108.74,273.8261,4.00,0.0,0.0,0.0
WF-3-BJ232,496604.51,5404972.22,15.25,24.6,108.64,272.2019,4.00,0.0,0.0,0.0
WF-3-BJ233,496579.47,5404972.22,15.16,24.5,108.54,270.5777,4.00,0.0,0.0,0.0
WF-3-BJ234,496554.43,5404972.22,15.10,24.5,108.39,269.1706,4.00,0.0,0.0,0.0
WF-3-BJ235,496529.39,5404972.22,15.05,24.5,108.22,267.8872,4.00,0.0,0.0,0.0
WF-3-BJ236,496504.35,5404972.22,14.99,24.4,108.04,266.6038,4.00,0.0,0.0,0.0
WF-3-BJ237,496479.31,5404972.22,14.97,24.4,107.77,265.7271,4.00,0.0,0.0,0.0
WF-3-BJ238,496454.27,5404972.22,14.96,24.3,107.49,264.8753,4.00,0.0,0.0,0.0
WF-3-BJ239,496429.23,5404972.22,14.95,24.2,107.17,264.1309,4.00,0.0,0.0,0.0
WF-3-BJ240,496404.19,5404972.22,14.96,24.2,106.74,263.7136,4.00,0.0,0.0,0.0
WF-3-BJ241,496379.15,5404972.22,14.97,24.1,106.32,263.2962,4.00,0.0,0.0,0.0
WF-3-BJ242,496354.11,5404972.22,14.99,24.0,105.78,263.1093,4.00,0.0,0.0,0.0
WF-3-BJ243,496329.07,5404972.22,15.00,23.9,105.16,263.1091,4.00,0.0,0.0,0.0
WF-3-BJ244,496304.03,5404972.22,15.02,23.7,104.53,263.1089,4.00,0.0,0.0,0.0
WF-3-BJ245,496278.99,5404972.22,15.02,23.6,103.68,263.4923,4.00,0.0,0.0,0.0
WF-3-BJ246,496253.95,5404972.22,15.02,23.4,102.78,263.9394,4.00,0.0,0.0,0.0
WF-3-BJ247,496228.91,5404972.22,15.02,23.2,101.83,264.4763,4.00,0.0,0.0,0.0
WF-3-BJ248,496203.87,5404972.22,14.98,23.0,100.56,265.4757,4.00,0.0,0.0,0.0
WF-3-BJ249,496178.84,5404972.22,14.94,22.7,99.29,266.4752,4.00,0.0,0.0,0.0
WF-3-BJ250,496153.80,5404972.22,14.88,22.5,97.79,267.8029,4.00,0.0,0.0,0.0
WF-3-BJ251,496128.76,5404972.22,14.80,22.1,96.03,269.5043,4.00,0.0,0.0,0.0
WF-3-BJ252,496103.72,5404972.22,14.72,21.8,94.26,271.2057,4.00,0.0,0.0,0.0
WF-3-BJ253,496078.68,5404972.22,14.61,21.3,92.09,273.4859,4.00,0.0,0.0,0.0
WF-3-BJ254,496053.64,5404972.22,14.48,20.9,89.79,275.9363,4.00,0.0,0.0,0.0
WF-3-BJ255,496028.60,5404972.22,14.36,20.4,87.49,278.4118,4.00,0.0,0.0,0.0
WF-3-BJ256,496003.56,5404972.22,14.23,19.9,85.02,281.1853,4.00,0.0,0.0,0.0
WF-3-BJ257,495978.52,5404972.22,14.10,19.4,82.55,283.9587,4.00,0.0,0.0,0.0
WF-3-BJ258,495953.48,5404972.22,13.98,19.0,80.41,286.3834,4.00,0.0,0.0,0.0
WF-3-BJ259,495928.44,5404972.22,13.90,18.7,78.78,288.2458,4.00,0.0,0.0,0.0
WF-3-BJ260,495903.40,5404972.22,13.82,18.3,77.15,290.1082,4.00,0.0,0.0,0.0
WF-3-BJ261,495878.36,5404972.22,13.80,18.3,76.79,290.5374,4.00,0.0,0.0,0.0
WF-3-BJ262,495853.32,5404972.22,13.80,18.3,77.00,290.3163,4.00,0.0,0.0,0.0
WF-3-BJ263,495828.28,5404972.22,13.80,18.4,77.21,290.0952,4.00,0.0,0.0,0.0
WF-3-BJ264,495803.24,5404972.22,13.82,18.8,78.96,288.3358,4.00,0.0,0.0,0.0
WF-3-BJ265,495778.20,5404972.22,13.84,19.2,80.71,286.5655,4.00,0.0,0.0,0.0
WF-3-BJ266,495753.16,5404972.22,13.83,19.6,82.57,284.8136,4.00,0.0,0.0,0.0
WF-3-BJ267,495728.12,5404972.22,13.75,20.1,84.70,283.1053,4.00,0.0,0.0,0.0
WF-3-BJ268,495703.08,5404972.22,13.67,20.6,86.83,281.3969,4.00,0.0,0.0,0.0
WF-3-BJ269,495678.04,5404972.22,13.50,21.1,88.74,280.3380,4.00,0.0,0.0,0.0
WF-3-BJ270,495653.00,5404946.55,13.13,21.8,90.98,279.4816,4.00,0.0,0.0,0.0
WF-3-BJ271,495653.00,5404920.88,12.98,22.0,91.61,279.0318,4.00,0.0,0.0,0.0
WF-3-BJ272,495653.00,5404895.22,12.84,22.2,92.51,278.2373,4.00,0.0,0.0,0.0
WF-3-BJ273,495653.00,5404869.55,12.71,22.5,93.41,277.3577,4.00,0.0,0.0,0.0
WF-3-BJ274,495653.00,5404843.88,12.64,22.8,94.33,275.9305,4.00,0.0,0.0,0.0
WF-3-BJ275,495653.00,5404818.22,12.58,23.0,95.26,274.5034,4.00,0.0,0.0,0.0
WF-3-BJ276,495653.00,5404792.55,12.63,23.2,96.02,272.3361,4.00,0.0,0.0,0.0
WF-3-BJ277,495653.00,5404766.88,12.69,23.4,96.76,270.0621,4.00,0.0,0.0,0.0
WF-3-BJ278,495653.00,5404741.22,12.83,23.6,97.38,267.2209,4.00,0.0,0.0,0.0
WF-3-BJ279,495653.00,5404715.55,13.01,23.7,97.92,264.0222,4.00,0.0,0.0,0.0
WF-3-BJ280,495653.00,5404689.88,13.20,23.9,98.40,260.5749,4.00,0.0,0.0,0.0
WF-4-BJ1,495678.30,5405002.22,13.62,21.0,88.55,280.4695,4.00,0.0,0.0,0.0
WF-4-BJ2,495703.34,5405002.22,13.76,20.6,86.68,281.6275,4.00,0.0,0.0,0.0
WF-4-BJ3,495728.38,5405002.22,13.81,20.1,84.60,283.3287,4.00,0.0,0.0,0.0
WF-4-BJ4,495753.42,5405002.22,13.86,19.6,82.52,285.0298,4.00,0.0,0.0,0.0
WF-4-BJ5,495778.46,5405002.22,13.86,19.1,80.71,286.7238,4.00,0.0,0.0,0.0
WF-4-BJ6,495803.49,5405002.22,13.84,18.8,79.01,288.4148,4.00,0.0,0.0,0.0
WF-4-BJ7,495828.53,5405002.22,13.81,18.4,77.34,290.0803,4.00,0.0,0.0,0.0
WF-4-BJ8,495853.57,5405002.22,13.81,18.3,77.13,290.2894,4.00,0.0,0.0,0.0
WF-4-BJ9,495878.61,5405002.22,13.81,18.3,76.93,290.4984,4.00,0.0,0.0,0.0
WF-4-BJ10,495903.65,5405002.22,13.83,18.4,77.31,290.0749,4.00,0.0,0.0,0.0
WF-4-BJ11,495928.68,5405002.22,13.91,18.7,78.91,288.3200,4.00,0.0,0.0,0.0
WF-4-BJ12,495953.72,5405002.22,13.99,19.0,80.50,286.5650,4.00,0.0,0.0,0.0
WF-4-BJ13,495978.76,5405002.22,14.11,19.4,82.63,284.2638,4.00,0.0,0.0,0.0
WF-4-BJ14,496003.80,5405002.22,14.24,19.9,85.08,281.6375,4.00,0.0,0.0,0.0
WF-4-BJ15,496028.83,5405002.22,14.38,20.4,87.52,279.0113,4.00,0.0,0.0,0.0
WF-4-BJ16,496053.87,5405002.22,14.50,20.9,89.82,276.6677,4.00,0.0,0.0,0.0
WF-4-BJ17,496078.91,5405002.22,14.63,21.3,92.12,274.3448,4.00,0.0,0.0,0.0
WF-4-BJ18,496103.95,5405002.22,14.75,21.7,94.29,272.1959,4.00,0.0,0.0,0.0
WF-4-BJ19,496128.99,5405002.22,14.84,22.1,96.06,270.6082,4.00,0.0,0.0,0.0
WF-4-BJ20,496154.02,5405002.22,14.93,22.4,97.84,269.0206,4.00,0.0,0.0,0.0
WF-4-BJ21,496179.06,5405002.22,14.99,22.7,99.34,267.8191,4.00,0.0,0.0,0.0
WF-4-BJ22,496204.10,5405002.22,15.04,22.9,100.61,266.9444,4.00,0.0,0.0,0.0
WF-4-BJ23,496229.14,5405002.22,15.09,23.2,101.89,266.0698,4.00,0.0,0.0,0.0
WF-4-BJ24,496254.17,5405002.22,15.11,23.4,102.83,265.6873,4.00,0.0,0.0,0.0
WF-4-BJ25,496279.21,5405002.22,15.13,23.5,103.72,265.3941,4.00,0.0,0.0,0.0
WF-4-BJ26,496304.25,5405002.22,15.15,23.7,104.56,265.1736,4.00,0.0,0.0,0.0
WF-4-BJ27,496329.29,5405002.22,15.14,23.8,105.18,265.3615,4.00,0.0,0.0,0.0
WF-4-BJ28,496354.33,5405002.22,15.14,23.9,105.79,265.5493,4.00,0.0,0.0,0.0
WF-4-BJ29,496379.36,5405002.22,15.14,24.0,106.32,265.9381,4.00,0.0,0.0,0.0
WF-4-BJ30,496404.40,5405002.22,15.13,24.1,106.74,266.5666,4.00,0.0,0.0,0.0
WF-4-BJ31,496429.44,5405002.22,15.13,24.2,107.17,267.1951,4.00,0.0,0.0,0.0
WF-4-BJ32,496454.48,5405002.22,15.13,24.3,107.49,268.1563,4.00,0.0,0.0,0.0
WF-4-BJ33,496479.52,5405002.22,15.14,24.3,107.79,269.2221,4.00,0.0,0.0,0.0
WF-4-BJ34,496504.55,5405002.22,15.14,24.4,108.08,270.3151,4.00,0.0,0.0,0.0
WF-4-BJ35,496529.59,5405002.22,15.16,24.4,108.29,271.7963,4.00,0.0,0.0,0.0
WF-4-BJ36,496554.63,5405002.22,15.18,24.5,108.50,273.2775,4.00,0.0,0.0,0.0
WF-4-BJ37,496579.67,5405002.22,15.21,24.5,108.70,274.8748,4.00,0.0,0.0,0.0
WF-4-BJ38,496604.70,5405002.22,15.24,24.6,108.86,276.6694,4.00,0.0,0.0,0.0
WF-4-BJ39,496629.74,5405002.22,15.27,24.6,109.01,278.4639,4.00,0.0,0.0,0.0
WF-4-BJ40,496654.78,5405002.22,15.30,24.6,109.14,280.3300,4.00,0.0,0.0,0.0
WF-4-BJ41,496679.82,5405002.22,15.34,24.7,109.24,282.2303,4.00,0.0,0.0,0.0
WF-4-BJ42,496704.86,5405002.22,15.38,24.7,109.34,284.1307,4.00,0.0,0.0,0.0
WF-4-BJ43,496729.89,5405002.22,15.43,24.7,109.36,285.8794,4.00,0.0,0.0,0.0
WF-4-BJ44,496754.93,5405002.22,15.49,24.7,109.37,287.6250,4.00,0.0,0.0,0.0
WF-4-BJ45,496779.97,5405002.22,15.57,24.7,109.34,289.2747,4.00,0.0,0.0,0.0
WF-4-BJ46,496805.01,5405002.22,15.67,24.7,109.20,290.6838,4.00,0.0,0.0,0.0
WF-4-BJ47,496830.05,5405002.22,15.77,24.8,109.06,292.0929,4.00,0.0,0.0,0.0
WF-4-BJ48,496855.08,5405002.22,15.91,24.8,108.82,293.3207,4.00,0.0,0.0,0.0
WF-4-BJ49,496880.12,5405002.22,16.07,24.8,108.51,294.4225,4.00,0.0,0.0,0.0
WF-4-BJ50,496905.16,5405002.22,16.23,24.8,108.19,295.5242,4.00,0.0,0.0,0.0
WF-4-BJ51,496930.20,5405002.22,16.42,24.8,107.73,296.5750,4.00,0.0,0.0,0.0
WF-4-BJ52,496955.23,5405002.22,16.61,24.8,107.25,297.6198,4.00,0.0,0.0,0.0
WF-4-BJ53,496980.27,5405002.22,16.80,24.8,106.76,298.7230,4.00,0.0,0.0,0.0
WF-4-BJ54,497005.31,5405002.22,16.99,24.8,106.18,300.0600,4.00,0.0,0.0,0.0
WF-4-BJ55,497030.35,5405002.22,17.17,24.8,105.60,301.3970,4.00,0.0,0.0,0.0
WF-4-BJ56,497055.39,5405002.22,17.32,24.8,105.00,303.0410,4.00,0.0,0.0,0.0
WF-4-BJ57,497080.42,5405002.22,17.44,24.8,104.40,304.9860,4.00,0.0,0.0,0.0
WF-4-BJ58,497105.46,5405002.22,17.55,24.9,103.79,306.9311,4.00,0.0,0.0,0.0
WF-4-BJ59,497130.50,5405002.22,17.58,24.9,103.24,309.5483,4.00,0.0,0.0,0.0
WF-4-BJ60,497155.54,5405002.22,17.59,24.9,102.69,312.3237,4.00,0.0,0.0,0.0
WF-4-BJ61,497180.57,5405002.22,17.57,24.9,102.16,315.2053,4.00,0.0,0.0,0.0
WF-4-BJ62,497205.61,5405002.22,17.43,24.9,101.76,318.9092,4.00,0.0,0.0,0.0
WF-4-BJ63,497230.65,5405002.22,17.29,24.9,101.36,322.6132,4.00,0.0,0.0,0.0
WF-4-BJ64,497255.69,5405002.22,17.09,24.9,101.06,326.6415,4.00,0.0,0.0,0.0
WF-4-BJ65,497280.73,5405002.22,16.79,24.9,100.91,331.1190,4.00,0.0,0.0,0.0
WF-4-BJ66,497305.76,5405002.22,16.49,24.9,100.76,335.5964,4.00,0.0,0.0,0.0
WF-4-BJ67,497330.80,5405002.22,16.13,25.0,100.82,340.0509,4.00,0.0,0.0,0.0
WF-4-BJ68,497355.84,5405002.22,15.75,25.0,100.96,344.4967,4.00,0.0,0.0,0.0
WF-4-BJ69,497380.88,5405002.22,15.37,25.0,101.10,348.8886,4.00,0.0,0.0,0.0
WF-4-BJ70,497405.92,5405002.22,15.11,25.0,101.32,351.4808,4.00,0.0,0.0,0.0
WF-4-BJ71,497430.95,5405002.22,14.85,25.0,101.54,354.0729,4.00,0.0,0.0,0.0
WF-4-BJ72,497455.99,5405002.22,14.71,25.0,101.61,355.5937,4.00,0.0,0.0,0.0
WF-4-BJ73,497481.03,5405002.22,14.79,25.0,101.38,354.9770,4.00,0.0,0.0,0.0
WF-4-BJ74,497506.07,5405002.22,14.87,25.0,101.15,354.3604,4.00,0.0,0.0,0.0
WF-4-BJ75,497531.10,5405002.22,15.07,25.0,100.51,352.8089,4.00,0.0,0.0,0.0
WF-4-BJ76,497556.14,5405002.22,15.33,25.0,99.65,350.7287,4.00,0.0,0.0,0.0
WF-4-BJ77,497581.18,5405002.22,15.59,25.0,98.78,348.6486,4.00,0.0,0.0,0.0
WF-4-BJ78,497606.22,5405002.22,15.69,25.0,97.70,347.7430,4.00,0.0,0.0,0.0
WF-4-BJ79,497631.26,5405002.22,15.78,25.0,96.60,346.9077,4.00,0.0,0.0,0.0
WF-4-BJ80,497656.29,5405002.22,15.79,25.0,95.54,346.5698,4.00,0.0,0.0,0.0
WF-4-BJ81,497681.33,5405002.22,15.58,25.0,94.59,347.7361,4.00,0.0,0.0,0.0
WF-4-BJ82,497706.37,5405002.22,15.36,25.0,93.63,348.9025,4.00,0.0,0.0,0.0
WF-4-BJ83,497731.41,5405002.22,15.02,25.0,92.80,350.8814,4.00,0.0,0.0,0.0
WF-4-BJ84,497756.44,5405002.22,14.56,25.0,92.07,353.5162,4.00,0.0,0.0,0.0
WF-4-BJ85,497781.48,5405002.22,14.10,25.0,91.35,356.1510,4.00,0.0,0.0,0.0
WF-4-BJ86,497806.52,5405002.22,13.57,25.0,90.82,359.1370,4.00,0.0,0.0,0.0
WF-4-BJ87,497831.56,5405002.22,13.03,25.0,90.33,362.1810,4.00,0.0,0.0,0.0
WF-4-BJ88,497856.60,5405002.22,12.53,25.0,89.90,365.0219,4.00,0.0,0.0,0.0
WF-4-BJ89,497881.63,5405002.22,12.20,25.0,89.74,366.8205,4.00,0.0,0.0,0.0
WF-4-BJ90,497906.67,5405002.22,11.86,25.0,89.58,368.6190,4.00,0.0,0.0,0.0
WF-4-BJ91,497931.71,5405002.22,11.73,25.0,89.65,369.2169,4.00,0.0,0.0,0.0
WF-4-BJ92,497956.75,5405002.22,11.83,25.0,89.97,368.4493,4.00,0.0,0.0,0.0
WF-4-BJ93,497981.79,5405002.22,11.93,25.0,90.29,367.6817,4.00,0.0,0.0,0.0
WF-4-BJ94,498006.82,5405002.22,12.27,25.0,90.80,365.6330,4.00,0.0,0.0,0.0
WF-4-BJ95,498031.86,5405002.22,12.67,25.0,91.37,363.2074,4.00,0.0,0.0,0.0
WF-4-BJ96,498056.90,5405002.22,13.07,25.0,91.92,360.7777,4.00,0.0,0.0,0.0
WF-4-BJ97,498081.94,5405002.22,13.54,25.0,92.31,358.2980,4.00,0.0,0.0,0.0
WF-4-BJ98,498106.97,5405002.22,14.01,25.0,92.70,355.8183,4.00,0.0,0.0,0.0
WF-4-BJ99,498132.01,5405002.22,14.48,25.0,93.01,353.4739,4.00,0.0,0.0,0.0
WF-4-BJ100,498157.05,5405002.22,14.95,25.0,93.20,351.3481,4.00,0.0,0.0,0.0
WF-4-BJ101,498182.09,5405002.22,15.42,25.0,93.39,349.2223,4.00,0.0,0.0,0.0
WF-4-BJ102,498207.13,5405002.22,15.88,25.0,93.59,347.2500,4.00,0.0,0.0,0.0
WF-4-BJ103,498232.16,5405002.22,16.35,25.0,93.80,345.3476,4.00,0.0,0.0,0.0
WF-4-BJ104,498257.20,5405002.22,16.82,25.0,94.01,343.4451,4.00,0.0,0.0,0.0
WF-4-BJ105,498282.24,5405002.22,17.28,25.0,94.41,341.6876,4.00,0.0,0.0,0.0
WF-4-BJ106,498307.28,5405002.22,17.74,25.0,94.80,339.9312,4.00,0.0,0.0,0.0
WF-4-BJ107,498332.31,5405002.22,18.20,25.0,95.27,338.2261,4.00,0.0,0.0,0.0
WF-4-BJ108,498357.35,5405002.22,18.66,25.0,95.88,336.6422,4.00,0.0,0.0,0.0
WF-4-BJ109,498382.39,5405002.22,19.11,25.0,96.50,335.0582,4.00,0.0,0.0,0.0
WF-4-BJ110,498407.43,5405002.22,19.57,25.0,97.22,333.6176,4.00,0.0,0.0,0.0
WF-4-BJ111,498432.47,5405002.22,20.03,25.0,97.99,332.2719,4.00,0.0,0.0,0.0
WF-4-BJ112,498457.50,5405002.22,20.48,25.0,98.77,330.9261,4.00,0.0,0.0,0.0
WF-4-BJ113,498482.54,5405002.22,20.96,25.0,99.60,329.8465,4.00,0.0,0.0,0.0
WF-4-BJ114,498507.58,5405002.22,21.43,25.0,100.42,328.7943,4.00,0.0,0.0,0.0
WF-4-BJ115,498532.62,5405002.22,21.92,25.0,101.24,327.8071,4.00,0.0,0.0,0.0
WF-4-BJ116,498557.66,5405002.22,22.46,25.0,102.03,327.0619,4.00,0.0,0.0,0.0
WF-4-BJ117,498582.69,5405002.22,22.99,25.0,102.81,326.3168,4.00,0.0,0.0,0.0
WF-4-BJ118,498607.73,5405002.22,23.60,25.0,103.56,325.7053,4.00,0.0,0.0,0.0
WF-4-BJ119,498632.77,5405002.22,24.26,25.0,104.27,325.2189,4.00,0.0,0.0,0.0
WF-4-BJ120,498657.81,5405002.22,24.92,25.0,104.99,324.7325,4.00,0.0,0.0,0.0
WF-4-BJ121,498682.84,5405002.22,25.79,25.0,105.69,324.3639,4.00,0.0,0.0,0.0
WF-4-BJ122,498707.88,5405002.22,26.69,25.0,106.40,324.0209,4.00,0.0,0.0,0.0
WF-4-BJ123,498732.92,5405002.22,27.64,25.0,107.12,323.6759,4.00,0.0,0.0,0.0
WF-4-BJ124,498757.96,5405002.22,28.90,25.0,107.95,323.3171,4.00,0.0,0.0,0.0
WF-4-BJ125,498783.00,5405002.22,30.17,25.0,108.78,322.9583,4.00,0.0,0.0,0.0
WF-4-BJ126,498808.03,5405002.22,31.61,25.0,109.72,322.5382,4.00,0.0,0.0,0.0
WF-4-BJ127,498833.07,5405002.22,33.28,25.0,110.78,322.0370,4.00,0.0,0.0,0.0
WF-4-BJ128,498858.11,5405002.22,34.95,25.0,111.85,321.5359,4.00,0.0,0.0,0.0
WF-4-BJ129,498883.15,5405002.22,36.72,25.0,113.00,320.9610,4.00,0.0,0.0,0.0
WF-4-BJ130,498908.18,5405027.88,36.90,25.0,113.39,321.8491,4.00,0.0,0.0,0.0
WF-4-BJ131,498908.18,5405053.55,35.22,25.0,112.71,323.5958,4.00,0.0,0.0,0.0
WF-4-BJ132,498908.18,5405079.22,33.39,25.0,112.30,326.1041,4.00,0.0,0.0,0.0
WF-4-BJ133,498908.18,5405104.88,31.56,25.0,111.90,328.6125,4.00,0.0,0.0,0.0
WF-4-BJ134,498908.18,5405130.55,29.85,25.0,112.28,332.2323,4.00,0.0,0.0,0.0
WF-4-BJ135,498908.18,5405156.22,28.13,25.0,112.67,335.8611,4.00,0.0,0.0,0.0
WF-4-BJ136,498908.18,5405181.88,26.60,25.0,113.73,340.2352,4.00,0.0,0.0,0.0
WF-4-BJ137,498908.18,5405207.55,25.13,25.0,115.04,344.8829,4.00,0.0,0.0,0.0
WF-4-BJ138,498908.18,5405233.22,23.82,25.0,116.65,349.7117,4.00,0.0,0.0,0.0
WF-4-BJ139,498908.18,5405258.88,22.69,25.0,118.61,354.7441,4.00,0.0,0.0,0.0
WF-4-BJ140,498908.18,5405284.55,21.66,25.0,120.55,359.5702,4.00,0.0,0.0,0.0
WF-4-BJ141,498883.15,5405310.22,20.84,25.0,122.59,364.1821,4.00,0.0,0.0,0.0
WF-4-BJ142,498858.11,5405310.22,20.77,25.0,122.52,364.2584,4.00,0.0,0.0,0.0
WF-4-BJ143,498833.07,5405310.22,20.84,25.0,121.73,362.9842,4.00,0.0,0.0,0.0
WF-4-BJ144,498808.03,5405310.22,20.92,25.0,120.94,361.7100,4.00,0.0,0.0,0.0
WF-4-BJ145,498783.00,5405310.22,21.02,25.0,119.74,359.8514,4.00,0.0,0.0,0.0
WF-4-BJ146,498757.96,5405310.22,21.14,25.0,118.23,357.5498,4.00,0.0,0.0,0.0
WF-4-BJ147,498732.92,5405310.22,21.25,25.0,116.72,355.2482,4.00,0.0,0.0,0.0
WF-4-BJ148,498707.88,5405310.22,21.28,25.0,115.02,352.9766,4.00,0.0,0.0,0.0
WF-4-BJ149,498682.84,5405310.22,21.29,25.0,113.29,350.7093,4.00,0.0,0.0,0.0
WF-4-BJ150,498657.81,5405310.22,21.27,25.0,111.57,348.5531,4.00,0.0,0.0,0.0
WF-4-BJ151,498632.77,5405310.22,21.15,25.0,109.94,346.9071,4.00,0.0,0.0,0.0
WF-4-BJ152,498607.73,5405310.22,21.03,25.0,108.31,345.2612,4.00,0.0,0.0,0.0
WF-4-BJ153,498582.69,5405310.22,20.86,25.0,106.80,343.9826,4.00,0.0,0.0,0.0
WF-4-BJ154,498557.66,5405310.22,20.64,25.0,105.39,343.0965,4.00,0.0,0.0,0.0
WF-4-BJ155,498532.62,5405310.22,20.41,25.0,103.99,342.2105,4.00,0.0,0.0,0.0
WF-4-BJ156,498507.58,5405310.22,20.13,25.0,102.76,341.8766,4.00,0.0,0.0,0.0
WF-4-BJ157,498482.54,5405310.22,19.84,25.0,101.59,341.6911,4.00,0.0,0.0,0.0
WF-4-BJ158,498457.50,5405310.22,19.55,25.0,100.43,341.5614,4.00,0.0,0.0,0.0
WF-4-BJ159,498432.47,5405310.22,19.21,25.0,99.45,341.9744,4.00,0.0,0.0,0.0
WF-4-BJ160,498407.43,5405310.22,18.87,25.0,98.47,342.3874,4.00,0.0,0.0,0.0
WF-4-BJ161,498382.39,5405310.22,18.53,25.0,97.55,343.0033,4.00,0.0,0.0,0.0
WF-4-BJ162,498357.35,5405310.22,18.16,25.0,96.72,343.9261,4.00,0.0,0.0,0.0
WF-4-BJ163,498332.31,5405310.22,17.80,25.0,95.89,344.8488,4.00,0.0,0.0,0.0
WF-4-BJ164,498307.28,5405310.22,17.41,25.0,95.14,346.0809,4.00,0.0,0.0,0.0
WF-4-BJ165,498282.24,5405310.22,17.03,25.0,94.43,347.4437,4.00,0.0,0.0,0.0
WF-4-BJ166,498257.20,5405310.22,16.64,25.0,93.71,348.8094,4.00,0.0,0.0,0.0
WF-4-BJ167,498232.16,5405310.22,16.23,25.0,93.08,350.5396,4.00,0.0,0.0,0.0
WF-4-BJ168,498207.13,5405310.22,15.82,25.0,92.45,352.2698,4.00,0.0,0.0,0.0
WF-4-BJ169,498182.09,5405310.22,15.41,25.0,91.84,354.0758,4.00,0.0,0.0,0.0
WF-4-BJ170,498157.05,5405310.22,15.00,25.0,91.28,356.0484,4.00,0.0,0.0,0.0
WF-4-BJ171,498132.01,5405310.22,14.59,25.0,90.72,358.0209,4.00,0.0,0.0,0.0
WF-4-BJ172,498106.97,5405310.22,14.20,25.0,90.22,359.9870,4.00,0.0,0.0,0.0
WF-4-BJ173,498081.94,5405310.22,13.83,25.0,89.74,361.9490,4.00,0.0,0.0,0.0
WF-4-BJ174,498056.90,5405310.22,13.45,25.0,89.27,363.9110,4.00,0.0,0.0,0.0
WF-4-BJ175,498031.86,5405310.22,13.16,25.0,88.91,365.4765,4.00,0.0,0.0,0.0
WF-4-BJ176,498006.82,5405310.22,12.89,25.0,88.55,367.0085,4.00,0.0,0.0,0.0
WF-4-BJ177,497981.79,5405310.22,12.65,25.0,88.24,368.3453,4.00,0.0,0.0,0.0
